date,crypto,open,high,low,close,volume,SMA_50,SMA_200,EMA_12,EMA_26,BB_high,BB_low,BB_mid,OBV
2013-01-18,BTC,47760.6,47760.8,47760.4,47760.8,48660000,47515.85,46765.85,47705.79696469707,47635.821041457006,47781.03233371283,47550.66766628717,47665.85,118364610000
2013-01-19,BTC,47770.7,47771.1,47770.3,47771.1,48670000,47525.85,46775.85,47715.84358551291,47645.841705052786,47791.119119887044,47560.58088011295,47675.85,118413280000
2013-01-20,BTC,47780.8,47781.4,47780.2,47781.4,48680000,47535.85,46785.85,47725.92918774169,47655.88306023406,47801.309819848866,47570.39018015113,47685.85,118461960000
2013-01-21,BTC,47790.9,47791.7,47790.1,47791.7,48690000,47545.85,46795.85,47736.04777424297,47665.943574290795,47811.603920017995,47580.096079982,47695.85,118510650000
2013-01-22,BTC,47800.0,47800.0,47800.0,47800.0,48700000,47555.85,46805.85,47745.886578205595,47675.87367989888,47821.309819848866,47590.39018015113,47705.85,118559350000
2013-01-23,BTC,47810.1,47810.3,47809.9,47810.3,48710000,47565.85,46815.85,47755.79633540473,47685.831185091556,47831.11911988704,47600.58088011296,47715.85,118608060000
2013-01-24,BTC,47820.2,47820.6,47819.8,47820.6,48720000,47575.85,46825.85,47765.76612995785,47695.81406026996,47841.03233371282,47610.667666287176,47725.85,118656780000
2013-01-25,BTC,47830.3,47830.9,47829.7,47830.9,48730000,47585.85,46835.85,47775.786725348946,47705.82042617589,47851.04969617812,47620.65030382188,47735.85,118705510000
2013-01-26,BTC,47840.4,47841.2,47839.6,47841.2,48740000,47595.85,46845.85,47785.850306064494,47715.84854275545,47861.171160241865,47630.52883975813,47745.85,118754250000
2013-01-27,BTC,47850.5,47850.5,47850.5,47850.5,48750000,47605.85,46855.85,47795.7964128238,47725.82272477356,47871.04969617811,47640.65030382189,47755.85,118803000000
2013-01-28,BTC,47860.6,47860.8,47860.4,47860.8,48760000,47615.85,46865.85,47805.79696469707,47735.821041457006,47881.03233371281,47650.66766628719,47765.85,118851760000
2013-01-29,BTC,47870.7,47871.1,47870.3,47871.1,48770000,47625.85,46875.85,47815.8435855129,47745.841705052786,47891.11911988702,47660.580880112975,47775.85,118900530000
2013-01-30,BTC,47880.8,47881.4,47880.2,47881.4,48780000,47635.85,46885.85,47825.92918774168,47755.88306023406,47901.309819848844,47670.39018015115,47785.85,118949310000
2013-01-31,BTC,47890.9,47891.7,47890.1,47891.7,48790000,47645.85,46895.85,47836.047774242965,47765.943574290795,47911.60392001797,47680.096079982024,47795.85,118998100000
2013-02-01,BTC,47900.0,47900.0,47900.0,47900.0,48800000,47655.85,46905.85,47845.88657820559,47775.87367989888,47921.309819848844,47690.39018015115,47805.85,119046900000
2013-02-02,BTC,47910.1,47910.3,47909.9,47910.3,48810000,47665.85,46915.85,47855.79633540473,47785.831185091556,47931.119119887015,47700.58088011298,47815.85,119095710000
2013-02-03,BTC,47920.2,47920.6,47919.8,47920.6,48820000,47675.85,46925.85,47865.76612995785,47795.81406026996,47941.03233371279,47710.667666287205,47825.85,119144530000
2013-02-04,BTC,47930.3,47930.9,47929.7,47930.9,48830000,47685.85,46935.85,47875.786725348946,47805.82042617589,47951.049696178095,47720.6503038219,47835.85,119193360000
2013-02-05,BTC,47940.4,47941.2,47939.6,47941.2,48840000,47695.85,46945.85,47885.850306064494,47815.84854275545,47961.17116024184,47730.52883975815,47845.85,119242200000
2013-02-06,BTC,47950.5,47950.5,47950.5,47950.5,48850000,47705.85,46955.85,47895.7964128238,47825.82272477356,47971.04969617809,47740.65030382191,47855.85,119291050000
2013-02-07,BTC,47960.6,47960.8,47960.4,47960.8,48860000,47715.85,46965.85,47905.79696469707,47835.821041457006,47981.032333712785,47750.66766628721,47865.85,119339910000
2013-02-08,BTC,47970.7,47971.1,47970.3,47971.1,48870000,47725.85,46975.85,47915.8435855129,47845.841705052786,47991.11911988699,47760.580880113004,47875.85,119388780000
2013-02-09,BTC,47980.8,47981.4,47980.2,47981.4,48880000,47735.85,46985.85,47925.92918774168,47855.88306023406,48001.30981984882,47770.390180151175,47885.85,119437660000
2013-02-10,BTC,47990.9,47991.7,47990.1,47991.7,48890000,47745.85,46995.85,47936.047774242965,47865.943574290795,48011.60392001795,47780.096079982046,47895.85,119486550000
2013-02-11,BTC,48000.0,48000.0,48000.0,48000.0,48900000,47755.85,47005.85,47945.88657820559,47875.87367989888,48021.309819848815,47790.39018015118,47905.85,119535450000
2013-02-12,BTC,48010.1,48010.3,48009.9,48010.3,48910000,47765.85,47015.85,47955.79633540473,47885.831185091556,48031.119119886986,47800.58088011301,47915.85,119584360000
2013-02-13,BTC,48020.2,48020.6,48019.8,48020.6,48920000,47775.85,47025.85,47965.76612995785,47895.81406026996,48041.03233371277,47810.66766628723,47925.85,119633280000
2013-02-14,BTC,48030.3,48030.9,48029.7,48030.9,48930000,47785.85,47035.85,47975.786725348946,47905.82042617589,48051.049696178074,47820.65030382192,47935.85,119682210000
2013-02-15,BTC,48040.4,48041.2,48039.6,48041.2,48940000,47795.85,47045.85,47985.850306064494,47915.84854275545,48061.171160241815,47830.52883975818,47945.85,119731150000
2013-02-16,BTC,48050.5,48050.5,48050.5,48050.5,48950000,47805.85,47055.85,47995.7964128238,47925.82272477356,48071.04969617807,47840.65030382193,47955.85,119780100000
2013-02-17,BTC,48060.6,48060.8,48060.4,48060.8,48960000,47815.85,47065.85,48005.79696469706,47935.821041457006,48081.03233371276,47850.667666287234,47965.85,119829060000
2013-02-18,BTC,48070.7,48071.1,48070.3,48071.1,48970000,47825.85,47075.85,48015.8435855129,47945.841705052786,48091.11911988697,47860.580880113026,47975.85,119878030000
2013-02-19,BTC,48080.8,48081.4,48080.2,48081.4,48980000,47835.85,47085.85,48025.92918774168,47955.88306023406,48101.3098198488,47870.3901801512,47985.85,119927010000
2013-02-20,BTC,48090.9,48091.7,48090.1,48091.7,48990000,47845.85,47095.85,48036.047774242965,47965.943574290795,48111.60392001793,47880.09607998207,47995.85,119976000000
2013-02-21,BTC,48100.0,48100.0,48100.0,48100.0,49000000,47855.85,47105.85,48045.88657820559,47975.87367989888,48121.30981984879,47890.390180151204,48005.85,120025000000
2013-02-22,BTC,48110.1,48110.3,48109.9,48110.3,49010000,47865.85,47115.85,48055.79633540473,47985.831185091556,48131.119119886964,47900.58088011303,48015.85,120074010000
2013-02-23,BTC,48120.2,48120.6,48119.8,48120.6,49020000,47875.85,47125.85,48065.76612995785,47995.81406026996,48141.03233371275,47910.66766628725,48025.85,120123030000
2013-02-24,BTC,48130.3,48130.9,48129.7,48130.9,49030000,47885.85,47135.85,48075.786725348946,48005.82042617589,48151.049696178045,47920.65030382195,48035.85,120172060000
2013-02-25,BTC,48140.4,48141.2,48139.6,48141.2,49040000,47895.85,47145.85,48085.850306064494,48015.84854275545,48161.17116024179,47930.528839758204,48045.85,120221100000
2013-02-26,BTC,48150.5,48150.5,48150.5,48150.5,49050000,47905.85,47155.85,48095.7964128238,48025.82272477356,48171.049696178045,47940.65030382195,48055.85,120270150000
2013-02-27,BTC,48160.6,48160.8,48160.4,48160.8,49060000,47915.85,47165.85,48105.79696469707,48035.821041457006,48181.03233371274,47950.667666287256,48065.85,120319210000
2013-02-28,BTC,48170.7,48171.1,48170.3,48171.1,49070000,47925.85,47175.85,48115.8435855129,48045.841705052786,48191.11911988695,47960.58088011305,48075.85,120368280000
2013-03-01,BTC,48180.8,48181.4,48180.2,48181.4,49080000,47935.85,47185.85,48125.92918774168,48055.88306023406,48201.30981984878,47970.39018015122,48085.85,120417360000
2013-03-02,BTC,48190.9,48191.7,48190.1,48191.7,49090000,47945.85,47195.85,48136.047774242965,48065.943574290795,48211.6039200179,47980.0960799821,48095.85,120466450000
2013-03-03,BTC,48200.0,48200.0,48200.0,48200.0,49100000,47955.85,47205.85,48145.88657820559,48075.87367989888,48221.30981984877,47990.390180151226,48105.85,120515550000
2013-03-04,BTC,48210.1,48210.3,48209.9,48210.3,49110000,47965.85,47215.85,48155.796335404724,48085.831185091556,48231.11911988694,48000.580880113055,48115.85,120564660000
2013-03-05,BTC,48220.2,48220.6,48219.8,48220.6,49120000,47975.85,47225.85,48165.76612995785,48095.81406026996,48241.03233371273,48010.66766628727,48125.85,120613780000
2013-03-06,BTC,48230.3,48230.9,48229.7,48230.9,49130000,47985.85,47235.85,48175.786725348946,48105.82042617589,48251.04969617802,48020.650303821974,48135.85,120662910000
2013-03-07,BTC,48240.4,48241.2,48239.6,48241.2,49140000,47995.85,47245.85,48185.850306064494,48115.84854275545,48261.17116024177,48030.528839758226,48145.85,120712050000
2013-03-08,BTC,48250.5,48250.5,48250.5,48250.5,49150000,48005.85,47255.85,48195.7964128238,48125.82272477356,48271.049696178015,48040.65030382198,48155.85,120761200000
2013-03-09,BTC,48260.6,48260.8,48260.4,48260.8,49160000,48015.85,47265.85,48205.79696469707,48135.821041457006,48281.03233371271,48050.667666287285,48165.85,120810360000
2013-03-10,BTC,48270.7,48271.1,48270.3,48271.1,49170000,48025.85,47275.85,48215.8435855129,48145.841705052786,48291.11911988693,48060.58088011307,48175.85,120859530000
2013-03-11,BTC,48280.8,48281.4,48280.2,48281.4,49180000,48035.85,47285.85,48225.92918774168,48155.88306023406,48301.30981984875,48070.39018015125,48185.85,120908710000
2013-03-12,BTC,48290.9,48291.7,48290.1,48291.7,49190000,48045.85,47295.85,48236.047774242965,48165.943574290795,48311.60392001788,48080.09607998212,48195.85,120957900000
2013-03-13,BTC,48300.0,48300.0,48300.0,48300.0,49200000,48055.85,47305.85,48245.88657820559,48175.87367989888,48321.30981984875,48090.39018015125,48205.85,121007100000
2013-03-14,BTC,48310.1,48310.3,48309.9,48310.3,49210000,48065.85,47315.85,48255.79633540473,48185.831185091556,48331.11911988692,48100.58088011308,48215.85,121056310000
2013-03-15,BTC,48320.2,48320.6,48319.8,48320.6,49220000,48075.85,47325.85,48265.76612995785,48195.81406026996,48341.032333712705,48110.66766628729,48225.85,121105530000
2013-03-16,BTC,48330.3,48330.9,48329.7,48330.9,49230000,48085.85,47335.85,48275.786725348946,48205.82042617589,48351.049696178,48120.650303821996,48235.85,121154760000
2013-03-17,BTC,48340.4,48341.2,48339.6,48341.2,49240000,48095.85,47345.85,48285.850306064494,48215.84854275545,48361.17116024175,48130.52883975825,48245.85,121204000000
2013-03-18,BTC,48350.5,48350.5,48350.5,48350.5,49250000,48105.85,47355.85,48295.7964128238,48225.82272477356,48371.04969617799,48140.650303822,48255.85,121253250000
2013-03-19,BTC,48360.6,48360.8,48360.4,48360.8,49260000,48115.85,47365.85,48305.79696469707,48235.821041457006,48381.03233371269,48150.66766628731,48265.85,121302510000
2013-03-20,BTC,48370.7,48371.1,48370.3,48371.1,49270000,48125.85,47375.85,48315.84358551291,48245.841705052786,48391.119119886906,48160.58088011309,48275.85,121351780000
2013-03-21,BTC,48380.8,48381.4,48380.2,48381.4,49280000,48135.85,47385.85,48325.92918774169,48255.88306023406,48401.30981984873,48170.39018015127,48285.85,121401060000
2013-03-22,BTC,48390.9,48391.7,48390.1,48391.7,49290000,48145.85,47395.85,48336.04777424297,48265.943574290795,48411.60392001786,48180.09607998214,48295.85,121450350000
2013-03-23,BTC,48400.0,48400.0,48400.0,48400.0,49300000,48155.85,47405.85,48345.886578205595,48275.87367989888,48421.30981984873,48190.39018015127,48305.85,121499650000
2013-03-24,BTC,48410.1,48410.3,48409.9,48410.3,49310000,48165.85,47415.85,48355.79633540473,48285.831185091556,48431.1191198869,48200.5808801131,48315.85,121548960000
2013-03-25,BTC,48420.2,48420.6,48419.8,48420.6,49320000,48175.85,47425.85,48365.76612995785,48295.81406026996,48441.032333712676,48210.66766628732,48325.85,121598280000
2013-03-26,BTC,48430.3,48430.9,48429.7,48430.9,49330000,48185.85,47435.85,48375.786725348946,48305.82042617589,48451.04969617798,48220.65030382202,48335.85,121647610000
2013-03-27,BTC,48440.4,48441.2,48439.6,48441.2,49340000,48195.85,47445.85,48385.850306064494,48315.84854275545,48461.17116024173,48230.52883975827,48345.85,121696950000
2013-03-28,BTC,48450.5,48450.5,48450.5,48450.5,49350000,48205.85,47455.85,48395.7964128238,48325.82272477356,48471.04969617797,48240.650303822025,48355.85,121746300000
2013-03-29,BTC,48460.6,48460.8,48460.4,48460.8,49360000,48215.85,47465.85,48405.79696469707,48335.821041457006,48481.03233371267,48250.66766628733,48365.85,121795660000
2013-03-30,BTC,48470.7,48471.1,48470.3,48471.1,49370000,48225.85,47475.85,48415.84358551291,48345.841705052786,48491.11911988688,48260.58088011312,48375.85,121845030000
2013-03-31,BTC,48480.8,48481.4,48480.2,48481.4,49380000,48235.85,47485.85,48425.92918774169,48355.88306023406,48501.309819848706,48270.39018015129,48385.85,121894410000
2013-04-01,BTC,48490.9,48491.7,48490.1,48491.7,49390000,48245.85,47495.85,48436.04777424297,48365.943574290795,48511.603920017835,48280.09607998216,48395.85,121943800000
2013-04-02,BTC,48500.0,48500.0,48500.0,48500.0,49400000,48255.85,47505.85,48445.886578205595,48375.87367989888,48521.3098198487,48290.3901801513,48405.85,121993200000
2013-04-03,BTC,48510.1,48510.3,48509.9,48510.3,49410000,48265.85,47515.85,48455.79633540473,48385.831185091556,48531.11911988687,48300.58088011313,48415.85,122042610000
2013-04-04,BTC,48520.2,48520.6,48519.8,48520.6,49420000,48275.85,47525.85,48465.76612995785,48395.81406026996,48541.032333712654,48310.66766628734,48425.85,122092030000
2013-04-05,BTC,48530.3,48530.9,48529.7,48530.9,49430000,48285.85,47535.85,48475.786725348946,48405.82042617589,48551.04969617796,48320.65030382204,48435.85,122141460000
2013-04-06,BTC,48540.4,48541.2,48539.6,48541.2,49440000,48295.85,47545.85,48485.850306064494,48415.84854275545,48561.1711602417,48330.5288397583,48445.85,122190900000
2013-04-07,BTC,48550.5,48550.5,48550.5,48550.5,49450000,48305.85,47555.85,48495.7964128238,48425.82272477356,48571.04969617795,48340.65030382205,48455.85,122240350000
2013-04-08,BTC,48560.6,48560.8,48560.4,48560.8,49460000,48315.85,47565.85,48505.79696469707,48435.821041457006,48581.03233371265,48350.66766628735,48465.85,122289810000
2013-04-09,BTC,48570.7,48571.1,48570.3,48571.1,49470000,48325.85,47575.85,48515.8435855129,48445.841705052786,48591.119119886855,48360.58088011314,48475.85,122339280000
2013-04-10,BTC,48580.8,48581.4,48580.2,48581.4,49480000,48335.85,47585.85,48525.92918774168,48455.88306023406,48601.309819848684,48370.39018015131,48485.85,122388760000
2013-04-11,BTC,48590.9,48591.7,48590.1,48591.7,49490000,48345.85,47595.85,48536.047774242965,48465.943574290795,48611.60392001781,48380.096079982184,48495.85,122438250000
2013-04-12,BTC,48600.0,48600.0,48600.0,48600.0,49500000,48355.85,47605.85,48545.88657820559,48475.87367989888,48621.30981984868,48390.39018015132,48505.85,122487750000
2013-04-13,BTC,48610.1,48610.3,48609.9,48610.3,49510000,48365.85,47615.85,48555.79633540473,48485.831185091556,48631.11911988685,48400.58088011315,48515.85,122537260000
2013-04-14,BTC,48620.2,48620.6,48619.8,48620.6,49520000,48375.85,47625.85,48565.76612995785,48495.81406026996,48641.03233371263,48410.667666287365,48525.85,122586780000
2013-04-15,BTC,48630.3,48630.9,48629.7,48630.9,49530000,48385.85,47635.85,48575.786725348946,48505.82042617589,48651.04969617793,48420.65030382207,48535.85,122636310000
2013-04-16,BTC,48640.4,48641.2,48639.6,48641.2,49540000,48395.85,47645.85,48585.850306064494,48515.84854275545,48661.171160241676,48430.52883975832,48545.85,122685850000
2013-04-17,BTC,48650.5,48650.5,48650.5,48650.5,49550000,48405.85,47655.85,48595.7964128238,48525.82272477356,48671.04969617793,48440.65030382207,48555.85,122735400000
2013-04-18,BTC,48660.6,48660.8,48660.4,48660.8,49560000,48415.85,47665.85,48605.79696469706,48535.821041457006,48681.032333712625,48450.66766628737,48565.85,122784960000
2013-04-19,BTC,48670.7,48671.1,48670.3,48671.1,49570000,48425.85,47675.85,48615.8435855129,48545.841705052786,48691.11911988683,48460.580880113164,48575.85,122834530000
2013-04-20,BTC,48680.8,48681.4,48680.2,48681.4,49580000,48435.85,47685.85,48625.92918774168,48555.88306023406,48701.30981984866,48470.390180151335,48585.85,122884110000
2013-04-21,BTC,48690.9,48691.7,48690.1,48691.7,49590000,48445.85,47695.85,48636.047774242965,48565.943574290795,48711.60392001779,48480.096079982206,48595.85,122933700000
2013-04-22,BTC,48700.0,48700.0,48700.0,48700.0,49600000,48455.85,47705.85,48645.88657820559,48575.87367989888,48721.309819848655,48490.39018015134,48605.85,122983300000
2013-04-23,BTC,48710.1,48710.3,48709.9,48710.3,49610000,48465.85,47715.85,48655.79633540473,48585.831185091556,48731.119119886826,48500.58088011317,48615.85,123032910000
2013-04-24,BTC,48720.2,48720.6,48719.8,48720.6,49620000,48475.85,47725.85,48665.76612995785,48595.81406026996,48741.03233371261,48510.66766628739,48625.85,123082530000
2013-04-25,BTC,48730.3,48730.9,48729.7,48730.9,49630000,48485.85,47735.85,48675.786725348946,48605.82042617589,48751.049696177906,48520.65030382209,48635.85,123132160000
2013-04-26,BTC,48740.4,48741.2,48739.6,48741.2,49640000,48495.85,47745.85,48685.850306064494,48615.84854275545,48761.171160241654,48530.52883975834,48645.85,123181800000
2013-04-27,BTC,48750.5,48750.5,48750.5,48750.5,49650000,48505.85,47755.85,48695.7964128238,48625.82272477356,48771.0496961779,48540.6503038221,48655.85,123231450000
2013-04-28,BTC,48760.6,48760.8,48760.4,48760.8,49660000,48515.85,47765.85,48705.79696469707,48635.821041457006,48781.032333712596,48550.6676662874,48665.85,123281110000
2013-04-29,BTC,48770.7,48771.1,48770.3,48771.1,49670000,48525.85,47775.85,48715.8435855129,48645.841705052786,48791.11911988681,48560.580880113186,48675.85,123330780000
2013-04-30,BTC,48780.8,48781.4,48780.2,48781.4,49680000,48535.85,47785.85,48725.92918774168,48655.88306023406,48801.30981984863,48570.390180151364,48685.85,123380460000
2013-05-01,BTC,48790.9,48791.7,48790.1,48791.7,49690000,48545.85,47795.85,48736.047774242965,48665.943574290795,48811.60392001776,48580.096079982235,48695.85,123430150000
2013-05-02,BTC,48800.0,48800.0,48800.0,48800.0,49700000,48555.85,47805.85,48745.88657820559,48675.87367989888,48821.30981984863,48590.390180151364,48705.85,123479850000
2013-05-03,BTC,48810.1,48810.3,48809.9,48810.3,49710000,48565.85,47815.85,48755.796335404724,48685.831185091556,48831.119119886804,48600.58088011319,48715.85,123529560000
2013-05-04,BTC,48820.2,48820.6,48819.8,48820.6,49720000,48575.85,47825.85,48765.76612995785,48695.81406026996,48841.03233371259,48610.66766628741,48725.85,123579280000
2013-05-05,BTC,48830.3,48830.9,48829.7,48830.9,49730000,48585.85,47835.85,48775.786725348946,48705.82042617589,48851.049696177884,48620.65030382211,48735.85,123629010000
2013-05-06,BTC,48840.4,48841.2,48839.6,48841.2,49740000,48595.85,47845.85,48785.850306064494,48715.84854275545,48861.17116024163,48630.528839758364,48745.85,123678750000
2013-05-07,BTC,48850.5,48850.5,48850.5,48850.5,49750000,48605.85,47855.85,48795.7964128238,48725.82272477356,48871.04969617788,48640.65030382212,48755.85,123728500000
2013-05-08,BTC,48860.6,48860.8,48860.4,48860.8,49760000,48615.85,47865.85,48805.79696469707,48735.821041457006,48881.032333712574,48650.66766628742,48765.85,123778260000
2013-05-09,BTC,48870.7,48871.1,48870.3,48871.1,49770000,48625.85,47875.85,48815.8435855129,48745.841705052786,48891.11911988679,48660.58088011321,48775.85,123828030000
2013-05-10,BTC,48880.8,48881.4,48880.2,48881.4,49780000,48635.85,47885.85,48825.92918774168,48755.88306023406,48901.30981984861,48670.390180151386,48785.85,123877810000
2013-05-11,BTC,48890.9,48891.7,48890.1,48891.7,49790000,48645.85,47895.85,48836.047774242965,48765.943574290795,48911.60392001774,48680.09607998226,48795.85,123927600000
2013-05-12,BTC,48900.0,48900.0,48900.0,48900.0,49800000,48655.85,47905.85,48845.88657820559,48775.87367989888,48921.30981984861,48690.390180151386,48805.85,123977400000
2013-05-13,BTC,48910.1,48910.3,48909.9,48910.3,49810000,48665.85,47915.85,48855.79633540473,48785.831185091556,48931.11911988678,48700.580880113215,48815.85,124027210000
2013-05-14,BTC,48920.2,48920.6,48919.8,48920.6,49820000,48675.85,47925.85,48865.76612995785,48795.81406026996,48941.03233371256,48710.66766628744,48825.85,124077030000
2013-05-15,BTC,48930.3,48930.9,48929.7,48930.9,49830000,48685.85,47935.85,48875.786725348946,48805.82042617589,48951.04969617786,48720.650303822134,48835.85,124126860000
2013-05-16,BTC,48940.4,48941.2,48939.6,48941.2,49840000,48695.85,47945.85,48885.850306064494,48815.84854275545,48961.17116024161,48730.528839758386,48845.85,124176700000
2013-05-17,BTC,48950.5,48950.5,48950.5,48950.5,49850000,48705.85,47955.85,48895.7964128238,48825.82272477356,48971.049696177855,48740.65030382214,48855.85,124226550000
2013-05-18,BTC,48960.6,48960.8,48960.4,48960.8,49860000,48715.85,47965.85,48905.79696469707,48835.821041457006,48981.03233371255,48750.667666287445,48865.85,124276410000
2013-05-19,BTC,48970.7,48971.1,48970.3,48971.1,49870000,48725.85,47975.85,48915.8435855129,48845.841705052786,48991.11911988676,48760.58088011324,48875.85,124326280000
2013-05-20,BTC,48980.8,48981.4,48980.2,48981.4,49880000,48735.85,47985.85,48925.92918774168,48855.88306023406,49001.30981984859,48770.39018015141,48885.85,124376160000
2013-05-21,BTC,48990.9,48991.7,48990.1,48991.7,49890000,48745.85,47995.85,48936.047774242965,48865.943574290795,49011.60392001772,48780.09607998228,48895.85,124426050000
2013-05-22,BTC,49000.0,49000.0,49000.0,49000.0,49900000,48755.85,48005.85,48945.88657820559,48875.87367989888,49021.30981984858,48790.390180151415,48905.85,124475950000
2013-05-23,BTC,49010.1,49010.3,49009.9,49010.3,49910000,48765.85,48015.85,48955.79633540473,48885.831185091556,49031.11911988675,48800.580880113244,48915.85,124525860000
2013-05-24,BTC,49020.2,49020.6,49019.8,49020.6,49920000,48775.85,48025.85,48965.76612995785,48895.81406026996,49041.03233371254,48810.66766628746,48925.85,124575780000
2013-05-25,BTC,49030.3,49030.9,49029.7,49030.9,49930000,48785.85,48035.85,48975.786725348946,48905.82042617589,49051.04969617784,48820.650303822156,48935.85,124625710000
2013-05-26,BTC,49040.4,49041.2,49039.6,49041.2,49940000,48795.85,48045.85,48985.850306064494,48915.84854275545,49061.17116024158,48830.528839758415,48945.85,124675650000
2013-05-27,BTC,49050.5,49050.5,49050.5,49050.5,49950000,48805.85,48055.85,48995.7964128238,48925.82272477356,49071.04969617783,48840.65030382216,48955.85,124725600000
2013-05-28,BTC,49060.6,49060.8,49060.4,49060.8,49960000,48815.85,48065.85,49005.79696469707,48935.821041457006,49081.03233371253,48850.66766628747,48965.85,124775560000
2013-05-29,BTC,49070.7,49071.1,49070.3,49071.1,49970000,48825.85,48075.85,49015.84358551291,48945.841705052786,49091.11911988674,48860.58088011326,48975.85,124825530000
2013-05-30,BTC,49080.8,49081.4,49080.2,49081.4,49980000,48835.85,48085.85,49025.92918774169,48955.88306023406,49101.30981984857,48870.39018015143,48985.85,124875510000
2013-05-31,BTC,49090.9,49091.7,49090.1,49091.7,49990000,48845.85,48095.85,49036.04777424297,48965.943574290795,49111.6039200177,48880.0960799823,48995.85,124925500000
2013-06-01,BTC,49100.0,49100.0,49100.0,49100.0,50000000,48855.85,48105.85,49045.886578205595,48975.87367989888,49121.30981984856,48890.39018015144,49005.85,124975500000
2013-06-02,BTC,49110.1,49110.3,49109.9,49110.3,50010000,48865.85,48115.85,49055.79633540473,48985.831185091556,49131.11911988673,48900.580880113266,49015.85,125025510000
2013-06-03,BTC,49120.2,49120.6,49119.8,49120.6,50020000,48875.85,48125.85,49065.76612995785,48995.81406026996,49141.032333712516,48910.66766628748,49025.85,125075530000
2013-06-04,BTC,49130.3,49130.9,49129.7,49130.9,50030000,48885.85,48135.85,49075.786725348946,49005.82042617589,49151.04969617781,48920.650303822185,49035.85,125125560000
2013-06-05,BTC,49140.4,49141.2,49139.6,49141.2,50040000,48895.85,48145.85,49085.850306064494,49015.84854275545,49161.17116024156,48930.52883975844,49045.85,125175600000
2013-06-06,BTC,49150.5,49150.5,49150.5,49150.5,50050000,48905.85,48155.85,49095.7964128238,49025.82272477356,49171.04969617781,48940.650303822185,49055.85,125225650000
2013-06-07,BTC,49160.6,49160.8,49160.4,49160.8,50060000,48915.85,48165.85,49105.79696469707,49035.821041457006,49181.03233371251,48950.66766628749,49065.85,125275710000
2013-06-08,BTC,49170.7,49171.1,49170.3,49171.1,50070000,48925.85,48175.85,49115.8435855129,49045.841705052786,49191.11911988672,48960.58088011328,49075.85,125325780000
2013-06-09,BTC,49180.8,49181.4,49180.2,49181.4,50080000,48935.85,48185.85,49125.92918774168,49055.88306023406,49201.309819848546,48970.39018015145,49085.85,125375860000
2013-06-10,BTC,49190.9,49191.7,49190.1,49191.7,50090000,48945.85,48195.85,49136.047774242965,49065.943574290795,49211.603920017675,48980.09607998232,49095.85,125425950000
2013-06-11,BTC,49200.0,49200.0,49200.0,49200.0,50100000,48955.85,48205.85,49145.88657820559,49075.87367989888,49221.30981984854,48990.39018015146,49105.85,125476050000
2013-06-12,BTC,49210.1,49210.3,49209.9,49210.3,50110000,48965.85,48215.85,49155.79633540473,49085.831185091556,49231.11911988671,49000.58088011329,49115.85,125526160000
2013-06-13,BTC,49220.2,49220.6,49219.8,49220.6,50120000,48975.85,48225.85,49165.76612995785,49095.81406026996,49241.032333712494,49010.6676662875,49125.85,125576280000
2013-06-14,BTC,49230.3,49230.9,49229.7,49230.9,50130000,48985.85,48235.85,49175.786725348946,49105.82042617589,49251.04969617779,49020.65030382221,49135.85,125626410000
2013-06-15,BTC,49240.4,49241.2,49239.6,49241.2,50140000,48995.85,48245.85,49185.850306064494,49115.84854275545,49261.17116024154,49030.52883975846,49145.85,125676550000
2013-06-16,BTC,49250.5,49250.5,49250.5,49250.5,50150000,49005.85,48255.85,49195.7964128238,49125.82272477356,49271.04969617778,49040.650303822214,49155.85,125726700000
2013-06-17,BTC,49260.6,49260.8,49260.4,49260.8,50160000,49015.85,48265.85,49205.79696469706,49135.821041457006,49281.03233371248,49050.66766628752,49165.85,125776860000
2013-06-18,BTC,49270.7,49271.1,49270.3,49271.1,50170000,49025.85,48275.85,49215.8435855129,49145.841705052786,49291.119119886695,49060.5808801133,49175.85,125827030000
2013-06-19,BTC,49280.8,49281.4,49280.2,49281.4,50180000,49035.85,48285.85,49225.92918774168,49155.88306023406,49301.30981984852,49070.39018015148,49185.85,125877210000
2013-06-20,BTC,49290.9,49291.7,49290.1,49291.7,50190000,49045.85,48295.85,49236.047774242965,49165.943574290795,49311.603920017646,49080.09607998235,49195.85,125927400000
2013-06-21,BTC,49300.0,49300.0,49300.0,49300.0,50200000,49055.85,48305.85,49245.88657820559,49175.87367989888,49321.30981984852,49090.39018015148,49205.85,125977600000
2013-06-22,BTC,49310.1,49310.3,49309.9,49310.3,50210000,49065.85,48315.85,49255.79633540473,49185.831185091556,49331.11911988669,49100.58088011331,49215.85,126027810000
2013-06-23,BTC,49320.2,49320.6,49319.8,49320.6,50220000,49075.85,48325.85,49265.76612995785,49195.81406026996,49341.03233371247,49110.667666287525,49225.85,126078030000
2013-06-24,BTC,49330.3,49330.9,49329.7,49330.9,50230000,49085.85,48335.85,49275.786725348946,49205.82042617589,49351.04969617777,49120.65030382223,49235.85,126128260000
2013-06-25,BTC,49340.4,49341.2,49339.6,49341.2,50240000,49095.85,48345.85,49285.850306064494,49215.84854275545,49361.171160241516,49130.52883975848,49245.85,126178500000
2013-06-26,BTC,49350.5,49350.5,49350.5,49350.5,50250000,49105.85,48355.85,49295.7964128238,49225.82272477356,49371.04969617776,49140.650303822236,49255.85,126228750000
